time,desired_output,sensed_output,plant_command
29.85,-0.033914842,0.122169731,-0.710924693
29.9,0.081872409,0.028396494,-0.554267823
29.95,0.1967,-0.065784455,-0.395930078
30,0.309016994,-0.159536602,-0.237719508
30.05,0.417296952,-0.252020302,-0.081451934
30.1,0.520058863,-0.342400317,0.071070769
30.15,0.615887693,-0.429853441,0.218082434
30.2,0.703454248,-0.513576116,0.357874133
30.25,0.781534083,-0.592791988,0.488815216
30.3,0.849025177,-0.666759325,0.60937357
30.35,0.904964112,-0.734778222,0.718134854
30.4,0.948540523,-0.796197529,0.813820442
30.45,0.979109578,-0.850421425,0.895303826
30.5,0.9962023,-0.89691558,0.96162528
30.55,0.999533564,-0.935212825,1.012004544
30.6,0.989007607,-0.964918279,1.045851377
30.65,0.964720957,-0.985713876,1.062773802
30.7,0.926962705,-0.997362221,1.062583915
30.75,0.876212071,-0.999709752,1.045301171
30.8,0.813133272,-0.992689146,1.01115307
30.85,0.738567722,-0.976320935,0.9605732
30.9,0.653523652,-0.950714309,0.894196664
30.95,0.559163241,-0.916067084,0.812852894
31,0.456787434,-0.87266481,0.717555942
31.05,0.347818619,-0.820879024,0.609492354
31.1,0.233781377,-0.761164642,0.490006742
31.15,0.116281578,-0.694056506,0.360585249
31.2,-0.003015924,-0.620165101,0.222837095
31.25,-0.122410675,-0.540171473,0.078474427
31.3,-0.240190769,-0.454821379,-0.070709265
31.35,-0.354657421,-0.364918717,-0.222861894
31.4,-0.464149608,-0.271318293,-0.376096399
31.45,-0.567068424,-0.17491797,-0.528514921
31.5,-0.661900797,-0.076650291,-0.678233229
31.55,-0.747242199,0.022526377,-0.823405063
31.6,-0.821818012,0.121637071,-0.962246064
31.65,-0.884503226,0.219699767,-1.093056972
31.7,-0.934340139,0.31573512,-1.214245777
31.75,-0.97055379,0.408776307,-1.324348503
31.8,-0.992564858,0.497878899,-1.422048353
31.85,-0.999999808,0.582130626,-1.506192927
31.9,-0.992698092,0.660660975,-1.575809285
31.95,-0.970716272,0.732650476,-1.630116621
32,-0.934328942,0.797339615,-1.668536377
32.05,-0.884026426,0.854037241,-1.690699631
32.1,-0.820509208,0.902128402,-1.696451656
32.15,-0.744679176,0.941081493,-1.685853567
32.2,-0.65762773,0.970454648,-1.659181024
32.25,-0.560620929,0.98990128,-1.616919996
32.3,-0.455081839,0.999174719,-1.559759635
32.35,-0.342570329,0.998131857,-1.48858235
32.4,-0.224760583,0.986735766,-1.404451208
32.45,-0.103416639,0.96505723,-1.308594832
32.5,0.019633692,0.933275172,-1.202390007
32.55,0.142526148,0.891675927,-1.087342231
32.6,0.263388177,0.840651382,-0.965064478
32.65,0.380367527,0.780695954,-0.837254482
32.7,0.491660804,0.712402438,-0.705670859
32.75,0.595541584,0.636456746,-0.572108402
32.8,0.690387618,0.553631565,-0.438372922
32.85,0.774706716,0.464779004,-0.306255973
32.9,0.847160873,0.370822274,-0.177509854
32.95,0.906588247,0.272746489,-0.05382323
33,0.952022627,0.171588661,0.063202252
33.05,0.982710038,0.068427004,0.172074029
33.1,0.998122204,-0.03563037,0.27142902
33.15,0.997966606,-0.139457226,0.360052082
33.2,0.982192939,-0.241921354,0.436892228
33.25,0.950995823,-0.34189693,0.501076379
33.3,0.904813676,-0.438276992,0.551920437
33.35,0.844323717,-0.529985861,0.588937536
33.4,0.770433136,-0.615991392,0.611843314
33.45,0.684266515,-0.695316901,0.62055817
33.5,0.587149671,-0.767052626,0.615206443
33.55,0.480590108,-0.830366604,0.596112557
33.6,0.366254383,-0.884514805,0.563794175
33.65,0.24594268,-0.928850418,0.518952491
33.7,0.121560985,-0.96283216,0.462459803
33.75,-0.004908719,-0.986031488,0.395344575
33.8,-0.131439787,-0.998138641,0.318774223
33.85,-0.255993286,-0.998967385,0.234035901
33.9,-0.376550893,-0.988458426,0.142515594
33.95,-0.491147783,-0.966681394,0.045675847
34,-0.597904983,-0.933835382,-0.054967495
34.05,-0.695060645,-0.89024798,-0.157869193
34.1,-0.780999718,-0.836372826,-0.261478756
34.15,-0.854281514,-0.772785644,-0.364264446
34.2,-0.91366468,-0.700178814,-0.46473676
34.25,-0.95812914,-0.619354508,-0.561471005
34.3,-0.986894611,-0.531216445,-0.65312862
34.35,-0.999435332,-0.436760347,-0.738476889
34.4,-0.995490726,-0.337063183,-0.816406735
34.45,-0.975071766,-0.233271313,-0.885948323
34.5,-0.938462886,-0.126587653,-0.946284216
34.55,-0.886219346,-0.018258,-0.996759883
34.6,-0.819160053,0.090443329,-1.036891405
34.65,-0.738355886,0.198228395,-1.066370263
34.7,-0.645113689,0.303810882,-1.085065145
34.75,-0.540956123,0.405921524,-1.093020771
34.8,-0.427597692,0.503323535,-1.090453763
34.85,-0.306917291,0.594827831,-1.07774566
34.9,-0.180927694,0.67930788,-1.055433226
34.95,-0.051742477,0.755713987,-1.024196216
35,0.078459096,0.823086812,-0.984842859
35.05,0.207468654,0.880569973,-0.938293311
35.1,0.333086156,0.927421537,-0.885561391
35.15,0.453157546,0.96302426,-0.827734941
35.2,0.565611993,0.986894408,-0.765955167
35.25,0.668498061,0.998689058,-0.701395334
35.3,0.760018173,0.99821173,-0.635239218
35.35,0.83856076,0.985416276,-0.568659693
35.4,0.902729499,0.960408948,-0.502797861
35.45,0.951369113,0.923448578,-0.438743081
35.5,0.98358722,0.874944856,-0.37751428
35.55,0.998771834,0.81545468,-0.320042868
35.6,0.996604127,0.745676615,-0.267157578
35.65,0.977066205,0.666443477,-0.219571486
35.7,0.940443676,0.578713132,-0.177871453
35.75,0.887322918,0.483557586,-0.14251016
35.8,0.818583029,0.382150478,-0.113800874
35.85,0.735382539,0.275753125,-0.091915035
35.9,0.639141056,0.165699255,-0.076882662
35.95,0.531516116,0.053378631,-0.068595578
36,0.414375581,-0.059780261,-0.066813359
36.05,0.289766045,-0.17232824,-0.071171857
36.1,0.159877742,-0.282813949,-0.081194126
36.15,0.027006559,-0.389802638,-0.096303513
36.2,-0.106486206,-0.491894959,-0.115838617
36.25,-0.238215642,-0.587745539,-0.13906982
36.3,-0.365815848,-0.676081072,-0.165217032
36.35,-0.486982618,-0.75571769,-0.193468265
36.4,-0.599515419,-0.825577375,-0.222998666
36.45,-0.701357896,-0.884703171,-0.252989589
36.5,-0.790636145,-0.932272984,-0.2826473
36.55,-0.865694038,-0.967611763,-0.311220938
36.6,-0.925124924,-0.990201868,-0.338019318
36.65,-0.967799077,-0.999691471,-0.362426246
36.7,-0.992886346,-0.995900836,-0.38391398
36.75,-0.999873529,-0.978826369,-0.402054581
36.8,-0.988576108,-0.948642342,-0.416528868
36.85,-0.959144039,-0.905700249,-0.427132798
36.9,-0.91206144,-0.850525741,-0.433781113
36.95,-0.848140109,-0.783813177,-0.436508169
37,-0.768506917,-0.706417799,-0.435465913
37.05,-0.67458524,-0.619345628,-0.430919041
37.1,-0.568070713,-0.523741169,-0.423237434
37.15,-0.450901687,-0.420873073,-0.41288602
37.2,-0.325224883,-0.312117909,-0.400412278
37.25,-0.193356828,-0.198942267,-0.386431649
37.3,-0.057741754,-0.082883381,-0.371611171
37.35,0.079093291,0.034471442,-0.356651695
37.4,0.214585319,0.151506353,-0.342269077
37.45,0.346183373,0.266599138,-0.329174774
37.5,0.471396737,0.378143757,-0.318056285
37.55,0.587842437,0.484572926,-0.309557889
37.6,0.693291151,0.584380426,-0.304262136
37.65,0.785710622,0.676142817,-0.302672544
37.7,0.863305719,0.75854025,-0.305197909
37.75,0.924554347,0.830376057,-0.312138654
37.8,0.968238472,0.890594827,-0.32367555
37.85,0.993469603,0.938298695,-0.339861138
37.9,0.999708189,0.972761566,-0.360614108
37.95,0.986776483,0.993441066,-0.385716831
38,0.954864545,0.999987991,-0.414816172
38.05,0.90452921,0.992253093,-0.447427651
38.1,0.836685939,0.970291073,-0.482942931
38.15,0.752593649,0.934361662,-0.520640543
38.2,0.653832723,0.884927754,-0.559699686
38.25,0.542276574,0.822650565,-0.599216861
38.3,0.420057219,0.748381844,-0.638225029
38.35,0.289525491,0.663153214,-0.67571492
38.4,0.153206605,0.568162752,-0.710658065
38.45,0.013751888,0.464758976,-0.742031058
38.5,-0.1261124,0.35442242,-0.768840541
38.55,-0.263638198,0.238745058,-0.790148346
38.6,-0.396109681,0.11940783,-0.805096227
38.65,-0.520897153,-0.001843407,-0.812929606
38.7,-0.635509724,-0.123223176,-0.813019755
38.75,-0.737645704,-0.242932563,-0.804883866
38.8,-0.825239693,-0.359185904,-0.788202481
38.85,-0.896505376,-0.47023758,-0.76283381
38.9,-0.949973142,-0.574408534,-0.728824509
38.95,-0.984521692,-0.670112076,-0.686416559
39,-0.999402948,-0.755878609,-0.63604998
39.05,-0.994259688,-0.830378857,-0.578361162
39.1,-0.969135462,-0.892445245,-0.514176731
39.15,-0.924476516,-0.941091055,-0.44450293
39.2,-0.86112559,-0.975527053,-0.370510602
39.25,-0.780307626,-0.995175292,-0.29351598
39.3,-0.683607588,-0.999679824,-0.214957558
39.35,-0.572940767,-0.988914144,-0.136369445
39.4,-0.450516081,-0.962985167,-0.059351656
39.45,-0.318793061,-0.922233666,0.014462087
39.5,-0.180433312,-0.867231078,0.08343842
39.55,-0.038247413,-0.798772714,0.145979588
39.6,0.104861725,-0.717867393,0.200559135
39.65,0.245957905,-0.625723641,0.245757273
39.7,0.382131898,-0.523732605,0.280295144
39.75,0.510561677,-0.413447919,0.303067189
39.8,0.62857138,-0.296562777,0.313170864
39.85,0.733687765,-0.174884564,0.309932965
39.9,0.823692956,-0.050307384,0.292931885
39.95,0.896672331,0.075217083,0.262015194
40,0.951056516,0.199709981,0.217312008
40.05,0.985656527,0.321196433,0.159239726
40.1,0.999691255,0.437737004,0.0885048
40.15,0.992806637,0.547458937,0.006097358
40.2,0.965086017,0.648586678,-0.08672041
40.25,0.917051375,0.739471178,-0.188432042
40.3,0.849655321,0.818617493,-0.297290554
40.35,0.764263904,0.8847102,-0.411347842
40.4,0.662630506,0.936636195,-0.528489254
40.45,0.546861295,0.973504464,-0.646472756
40.5,0.419372862,0.994662464,-0.762971963
40.55,0.282842877,0.999708798,-0.875622251
40.6,0.140154732,0.988501932,-0.982069024
40.65,-0.00566269,0.96116475,-1.080017174
40.7,-0.1514989,0.918084817,-1.167280702
40.75,-0.294227989,0.859910297,-1.241831439
40.8,-0.43077573,0.787541513,-1.301845793
40.85,-0.558186143,0.702118262,-1.345748469
40.9,-0.673686084,0.605003003,-1.372252124
40.95,-0.774746444,0.497760172,-1.380392017
41,-0.859138581,0.382131898,-1.36955475
41.05,-0.924984713,0.260010489,-1.339500327
41.1,-0.970801115,0.133408098,-1.290376892
41.15,-0.995533092,0.004424055,-1.222727605
41.2,-0.998580881,-0.124789641,-1.13748933
41.25,-0.979815821,-0.25206408,-1.035982922
41.3,-0.939586321,-0.375249883,-0.91989511
41.35,-0.878713408,-0.492253713,-0.791252157
41.4,-0.798475826,-0.601074223,-0.652385635
41.45,-0.700584907,-0.699836845,-0.505890862
41.5,-0.587149671,-0.786826778,-0.354578701
41.55,-0.460632824,-0.860519616,-0.201421608
41.6,-0.323798527,-0.919609033,-0.04949492
41.65,-0.179653022,-0.96303103,0.098085431
41.7,-0.031379359,-0.989984267,0.238227559
41.75,0.117732384,-0.999946077,0.367929253
41.8,0.264357856,-0.992683837,0.484343215
41.85,0.405212593,-0.968261423,0.584840483
41.9,0.537125901,-0.927040589,0.667070621
41.95,0.65711282,-0.869677155,0.729017303
42,0.762442511,-0.797112032,0.769047971
42.05,0.850701495,-0.710557148,0.785956354
42.1,0.919850255,-0.611476469,0.778996772
42.15,0.968271846,-0.501562385,0.747909277
42.2,0.994811336,-0.382707813,0.692934888
42.25,0.998805071,-0.256974456,0.614820361
42.3,0.980099006,-0.126557736,0.514812166
42.35,0.939055559,0.006251022,0.394639556
42.4,0.876548725,0.13910452,0.256486863
42.45,0.793947425,0.269640834,0.102955399
42.5,0.693087363,0.395525465,-0.062984435
42.55,0.57623192,0.514493345,-0.238049991
42.6,0.446022866,0.62439004,-0.4187111
42.65,0.30542193,0.723211393,-0.60126144
42.7,0.157644484,0.809140882,-0.7818951
42.75,0.006086798,0.880583968,-0.956786786
42.8,-0.145751512,0.936198785,-1.122173943
42.85,-0.294348088,0.974922562,-1.27443906
42.9,-0.436239634,0.995993232,-1.410190318
42.95,-0.568103031,0.998965786,-1.526338773
43,-0.686833847,0.983722984,-1.620170309
43.05,-0.789620385,0.950480179,-1.689410653
43.1,-0.874011483,0.899784065,-1.732281888
43.15,-0.937976402,0.832505309,-1.74754903
43.2,-0.979955314,0.749825126,-1.734555477
43.25,-0.998899105,0.653215958,-1.693246295
43.3,-0.994297441,0.544416554,-1.624178627
43.35,-0.966194306,0.425401829,-1.52851874
43.4,-0.915190535,0.298348014,-1.408025538
43.45,-0.84243312,0.165593684,-1.265020664
43.5,-0.749591445,0.029597334,-1.102345624
43.55,-0.638820859,-0.107107729,-0.923306665
43.6,-0.512714335,-0.241960371,-0.73160842
43.65,-0.37424327,-0.372419626,-0.531277641
43.7,-0.226688705,-0.496012804,-0.326578537
43.75,-0.073564564,-0.610382806,-0.121921516
43.8,0.081465366,-0.713333728,0.07823275
43.85,0.23467473,-0.802873867,0.26947182
43.9,0.38236414,-0.877255285,0.447530364
43.95,0.520950786,-0.935009102,0.608387187
44,0.647055962,-0.974975826,0.748358165
44.05,0.757588339,-0.996330038,0.864182908
44.1,0.849820948,-0.99859891,0.953103077
44.15,0.921459892,-0.981674112,1.012930444
44.2,0.970703063,-0.945816791,1.04210297
44.25,0.9962873,-0.891655448,1.039727433
44.3,0.997522726,-0.82017666,1.005607432
44.35,0.974313301,-0.732708739,0.940255893
44.4,0.927162931,-0.630898562,0.844891567
44.45,0.857166851,-0.516681938,0.721419349
44.5,0.765988346,-0.392248016,0.572394653
44.55,0.655821239,-0.259998354,0.400972418
44.6,0.529338932,-0.122501408,0.210841712
44.65,0.389631143,0.017556752,0.00614724
44.7,0.240129776,0.157424526,-0.208600598
44.75,0.084525677,0.294338705,-0.428625184
44.8,-0.073321748,0.425579162,-0.648990498
44.85,-0.229479845,0.548523234,-0.864712885
44.9,-0.38004064,0.660698708,-1.070875233
44.95,-0.521218923,0.759834336,-1.262740921
45,-0.649448048,0.843906828,-1.435864873
45.05,-0.761470998,0.911183337,-1.586199062
45.1,-0.854424372,0.960258531,-1.710189923
45.15,-0.925913114,0.990085434,-1.804865279
45.2,-0.97407398,0.999999326,-1.867908594
45.25,-0.997626047,0.989734149,-1.897718648
45.3,-0.99590683,0.959430986,-1.893453036
45.35,-0.968892966,0.90963834,-1.85505427
45.4,-0.917204771,0.841304113,-1.783257655
45.45,-0.842094415,0.755759351,-1.679580533
45.5,-0.745417831,0.65469398,-1.546292929
45.55,-0.62959095,0.540124941,-1.386370094
45.6,-0.497531208,0.414357282,-1.203427857
45.65,-0.352585702,0.27993894,-1.001642151
45.7,-0.19844771,0.139610047,-0.785654453
45.75,-0.039063617,-0.003752231,-0.560465258
45.8,0.121467435,-0.147192246,-0.331318019
45.85,0.278998648,-0.287736625,-0.10357624
45.9,0.429442736,-0.422455993,0.117403382
45.95,0.568878398,-0.548526386,0.32639875
46,0.693653306,-0.663289057,0.518447996
46.05,0.800480905,-0.764307411,0.688969901
46.1,0.88652842,-0.849419822,0.83387611
46.15,0.949493684,-0.916787184,0.94967234
46.2,0.987668675,-0.964934114,1.033546008
46.25,0.999987952,-0.992782874,1.08343801
46.3,0.98606058,-0.999679188,1.098096739
46.35,0.946184532,-0.985409326,1.077112861
46.4,0.881343037,-0.950207973,1.020933813
46.45,0.79318278,-0.894756612,0.930857488
46.5,0.683974364,-0.820172346,0.809005063
46.55,0.556555924,-0.727987275,0.658273477
46.6,0.41426121,-0.620118767,0.482268537
46.65,0.260833924,-0.498831164,0.285220148
46.7,0.100330457,-0.366689622,0.071881622
46.75,-0.06298648,-0.226507025,-0.152584573
46.8,-0.224760583,-0.081285011,-0.382731889
46.85,-0.380658054,0.065849658,-0.612962572
46.9,-0.526484011,0.211712056,-0.837665078
46.95,-0.658296063,0.353127969,-1.051352631
47,-0.772511964,0.487003197,-1.248799466
47.05,-0.866008386,0.610391765,-1.425171316
47.1,-0.936208059,0.720561544,-1.576146824
47.15,-0.981152792,0.815055799,-1.698026766
47.2,-0.999560274,0.891749261,-1.787828232
47.25,-0.990862955,0.948897426,-1.843361294
47.3,-0.95522777,0.985177898,-1.863286096
47.35,-0.893555994,0.999722784,-1.847148791
47.4,-0.80746305,0.992141296,-1.79539527
47.45,-0.699238617,0.962531967,-1.709362209
47.5,-0.57178796,0.91148406,-1.591245497
47.55,-0.428555919,0.840068034,-1.444046733
47.6,-0.273435469,0.749815148,-1.271499018
47.65,-0.110663243,0.642686534,-1.077973834
47.7,0.05529523,0.521032305,-0.868371279
47.75,0.219867487,0.387541531,-0.647996398
47.8,0.378499998,0.245184071,-0.422424717
47.85,0.526784459,0.097145523,-0.19736039
47.9,0.660581023,-0.053243343,0.021509407
47.95,0.776135009,-0.202581101,0.228660091
48,0.870183755,-0.347472506,0.418871512
48.05,0.940050566,-0.484605903,0.587362319
48.1,0.983722984,-0.610829453,0.729913315
48.15,0.999913055,-0.723224411,0.842976552
48.2,0.988097722,-0.819173747,0.923767222
48.25,0.948538036,-0.896424461,0.97033591
48.3,0.882276438,-0.953142093,0.981619199
48.35,0.791111985,-0.987956084,0.957467235
48.4,0.677554021,-0.999994809,0.89864744
48.45,0.544755398,-0.988909385,0.806824179
48.5,0.396426965,-0.954885539,0.68451485
48.55,0.236735557,-0.898643149,0.535023469
48.6,0.070188254,-0.821423316,0.362353444
48.65,-0.098493915,-0.724963127,0.171101801
48.7,-0.264509344,-0.611458571,-0.033662394
48.75,-0.423112513,-0.483516337,-0.246532208
48.8,-0.569750081,-0.344095508,-0.461906061
48.85,-0.700192496,-0.196440408,-0.674136184
48.9,-0.810657288,-0.044006095,-0.877678349
48.95,-0.897920436,0.109621818,-1.067238859
49,-0.959412472,0.260811178,-1.237914826
49.05,-0.993296419,0.405969185,-1.385323959
49.1,-0.998525133,0.541628135,-1.505720336
49.15,-0.974876205,0.664528971,-1.596092999
49.2,-0.922963201,0.771700602,-1.654244691
49.25,-0.8442227,0.860533059,-1.678848564
49.3,-0.740877279,0.92884265,-1.669481298
49.35,-0.615875318,0.974927455,-1.626631697
49.4,-0.472809156,0.997611725,-1.551684526
49.45,-0.315813814,0.99627797,-1.446879994
49.5,-0.149449058,0.970885837,-1.315250005
49.55,0.021431875,0.921977173,-1.160532905
49.6,0.191823145,0.850666979,-0.98706907
49.65,0.356712727,0.758620339,-0.799680216
49.7,0.511230087,0.648015717,-0.603535767
49.75,0.650790782,0.521495385,-0.404009974
49.8,0.771233659,0.382104028,-0.206533764
49.85,0.868946536,0.233216935,-0.016445416
49.9,0.940976507,0.078459409,0.16115576
49.95,0.985121477,-0.078380719,0.321548675
50,1,-0.233445364,0.460518767
50.05,0.985097171,-0.382901033,0.574471778
50.1,0.940784955,-0.523033923,0.660529835
50.15,0.868316141,-0.650342893,0.716607168
50.2,0.769791841,-0.76162798,0.741463366
50.25,0.648103287,-0.854072213,0.734732724
50.3,0.506849448,-0.925314574,0.696928889
50.35,0.350232721,-0.973512222,0.629424747
50.4,0.182935649,-0.997390262,0.534408165
50.45,0.009982245,-0.996277699,0.414814938
50.5,-0.163412056,-0.970128502,0.274240884
50.55,-0.331997327,-0.919527098,0.116835683
50.6,-0.490648279,-0.845677973,-0.052818449
50.65,-0.634520771,-0.750379482,-0.229839735
50.7,-0.759200882,-0.635982354,-0.409187589
50.75,-0.86084196,-0.505333789,-0.585807071
50.8,-0.936285324,-0.361708403,-0.754772863
50.85,-0.98316079,-0.208727664,-0.911428613
50.9,-0.999963759,-0.050269733,-1.051517635
50.95,-0.98610628,0.109628063,-1.1713012
51,-0.941940301,0.266871713,-1.267661057
51.05,-0.86875212,0.417415359,-1.338183259
51.1,-0.768727985,0.557365825,-1.381220951
51.15,-0.64489162,0.683084117,-1.395934399
51.2,-0.501015384,0.79128125,-1.382307193
51.25,-0.34150757,0.879105829,-1.341138309
51.3,-0.171279152,0.944221049,-1.27401039
51.35,0.004406069,0.984868972,-1.183235332
51.4,0.180093398,0.999920269,-1.071778922
51.45,0.350306285,0.988907985,-0.943166912
51.5,0.509717284,0.952044256,-0.801375429
51.55,0.653315562,0.89021936,-0.650709092
51.6,0.776565692,0.804982942,-0.495670578
51.65,0.875552657,0.698507721,-0.340825569
51.7,0.947108387,0.573536433,-0.190667198
51.75,0.988915671,0.433313261,-0.049484032
51.8,0.999585971,0.281501376,0.078764428
51.85,0.978708446,0.122088661,0.190561063
51.9,0.926868389,-0.040716035,0.282929921
51.95,0.84563421,-0.202593406,0.353517609
52,0.737513117,-0.359228123,0.400654971
52.05,0.605876631,-0.506424138,0.423397365
52.1,0.45485803,-0.640217797,0.421542493
52.15,0.289224773,-0.756985698,0.395625478
52.2,0.114229746,-0.853544323,0.346891548
52.25,-0.064554079,-0.927238683,0.277247404
52.3,-0.241410429,-0.976017468,0.189192995
52.35,-0.41066236,-0.998492509,0.085736005
52.4,-0.566854925,-0.993980796,-0.029708082
52.45,-0.704931991,-0.962527708,-0.153427102
52.5,-0.820401444,-0.904910637,-0.281530899
52.55,-0.909483338,-0.8226227,-0.410073805
52.6,-0.969236065,-0.717836773,-0.535177016
52.65,-0.997656239,-0.593350618,-0.653147023
52.7,-0.993748839,-0.45251443,-0.760586426
52.75,-0.957565073,-0.299142592,-0.854493717
52.8,-0.890206444,-0.137411907,-0.932349022
52.85,-0.793794596,0.028251018,-0.992183263
52.9,-0.671407636,0.193290249,-1.032628763
52.95,-0.52698472,0.353145605,-1.052949941
53,-0.365201762,0.503378913,-1.053053385
53.05,-0.191322091,0.63979796,-1.033477292
53.1,-0.011026767,0.758574641,-0.995360911
53.15,0.169770058,0.856353975,-0.94039529
53.2,0.345114739,0.930350823,-0.870757204
53.25,0.509210412,0.978431494,-0.789028687
53.3,0.656609451,0.999177779,-0.698105035
53.35,0.782395702,0.991931437,-0.601094469
53.4,0.88235037,0.956817684,-0.501212909
53.45,0.953095893,0.894746792,-0.401677424
53.5,0.992212832,0.807393547,-0.305601893
53.55,0.998325652,0.697154899,-0.215898327
53.6,0.97115426,0.567086796,-0.135187037
53.65,0.911529283,0.420821776,-0.065718495
53.7,0.821370278,0.262469464,-0.009309307
53.75,0.703627274,0.096502646,0.032705803
53.8,0.562187307,-0.072367988,0.059504691
53.85,0.4017488,-0.239326945,0.070790454
53.9,0.227667729,-0.399591154,0.066785972
53.95,0.04578056,-0.5485474,0.04821091
54,-0.137790291,-0.681886024,0.016242299
54.05,-0.316842008,-0.795726988,-0.027539561
54.1,-0.485301076,-0.886734588,-0.081217705
54.15,-0.637430041,-0.952217385,-0.142615007
54.2,-0.76802427,-0.990210289,-0.209377665
54.25,-0.872591931,-0.999536259,-0.279062575
54.3,-0.947510912,-0.979845577,-0.349225393
54.35,-0.990157114,-0.931631369,-0.417506118
54.4,-0.9989995,-0.856220635,-0.48170918
54.45,-0.973658354,-0.755740835,-0.539875257
54.5,-0.914924448,-0.633062751,-0.590342414
54.55,-0.824738123,-0.491721056,-0.631794559
54.6,-0.706128672,-0.335814716,-0.663295751
54.65,-0.563115784,-0.169889949,-0.684309423
54.7,-0.400576129,0.001190977,-0.694702153
54.75,-0.224079409,0.172391369,-0.69473224
54.8,-0.039699296,0.33864806,-0.685023868
54.85,0.146194394,0.49502137,-0.666528197
54.9,0.327155227,0.636842613,-0.640473204
54.95,0.496883843,0.75985476,-0.608304476
55,0.649448048,0.860341961,-0.571619483
55.05,0.779491597,0.935243968,-0.532098072
55.1,0.88242428,0.982251854,-0.491432021
55.15,0.954586506,0.99988199,-0.451256476
55.2,0.993382391,0.987525828,-0.413085994
55.25,0.997376431,0.945473748,-0.378257665
55.3,0.966350045,0.874911995,-0.347883482
55.35,0.90131568,0.777892531,-0.322813707
55.4,0.80448761,0.657276441,-0.303612517
55.45,0.679210122,0.516652351,-0.290546694
55.5,0.529845256,0.360232088,-0.283587563
55.55,0.361623756,0.192726533,-0.28242583
55.6,0.180464212,0.01920526,-0.286498454
55.65,-0.007233454,-0.155055921,-0.295026155
55.7,-0.194813004,-0.324734953,-0.30705975
55.75,-0.375597552,-0.484626239,-0.321533138
55.8,-0.543127556,-0.629801079,-0.337320473
55.85,-0.691392643,-0.755760894,-0.35329492
55.9,-0.815048927,-0.858578431,-0.368386309
55.95,-0.909613902,-0.93502247,-0.381635087
56,-0.971631733,-0.982662017,-0.392240108
56.05,-0.998802767,-0.999946552,-0.399598104
56.1,-0.990072291,-0.9862596,-0.403333013
56.15,-0.945675012,-0.941943703,-0.403313845
56.2,-0.867133298,-0.868295727,-0.399660197
56.25,-0.757208847,-0.767532375,-0.392735163
56.3,-0.619809165,-0.642726667,-0.383125885
56.35,-0.45985188,-0.497717121,-0.371612581
56.4,-0.283091465,-0.336992196,-0.359127427
56.45,-0.095914375,-0.165553407,-0.346705111
56.5,0.094890197,0.011238811,-0.335427314
56.55,0.28237578,0.187831766,-0.326363664
56.6,0.459691464,0.358654578,-0.320511912
56.65,0.620332918,0.518294204,-0.318740166
56.7,0.758382393,0.661667865,-0.321733979
56.75,0.868728781,0.784186344,-0.329950924
56.8,0.947259509,0.8819029,-0.343584993
56.85,0.99101696,0.951642883,-0.36254279
56.9,0.998313364,0.99110974,-0.386432974
56.95,0.968799599,0.998963785,-0.414569858
57,0.903484964,0.974870956,-0.445991453
57.05,0.804706812,0.919519689,-0.479491597
57.1,0.676050747,0.834605072,-0.513665165
57.15,0.522223976,0.722780465,-0.546964748
57.2,0.348886114,0.587577838,-0.5777666
57.25,0.162443427,0.433299104,-0.604443199
57.3,-0.030186119,0.264881675,-0.625439366
57.35,-0.22182846,0.08774237,-0.639348633
57.4,-0.405320295,-0.092395474,-0.644986432
57.45,-0.573777291,-0.269686212,-0.641456695
57.5,-0.720853597,-0.438351538,-0.628208629
57.55,-0.84098283,-0.592869407,-0.605080752
57.6,-0.929591329,-0.72815606,-0.572329723
57.65,-0.983275416,-0.83973512,-0.53064207
57.7,-0.99993569,-0.923888068,-0.481127616
57.75,-0.978862927,-0.977780996,-0.425294127
57.8,-0.920771964,-0.999563213,-0.365003514
57.85,-0.827781849,-0.9884342,-0.302410725
57.9,-0.703342597,-0.944676386,-0.239887254
57.95,-0.552110894,-0.869652342,-0.17993191
58,-0.379779096,-0.765766146,-0.125072144
58.05,-0.192863634,-0.636389864,-0.077759758
58.1,0.00153938,-0.485757261,-0.040265183
58.15,0.196022305,-0.318827974,-0.01457475
58.2,0.383147777,-0.14112641,-0.002295408
58.25,0.555733481,0.041439482,-0.004571171
58.3,0.707128995,0.222773697,-0.022015295
58.35,0.831473976,0.396795461,-0.054661602
58.4,0.923927615,0.557643584,-0.101937753
58.45,0.980860287,0.699874993,-0.162662419
58.5,0.999999692,0.818650691,-0.235067389
58.55,0.980525469,0.909902748,-0.316844646
58.6,0.923108235,0.970476475,-0.405217411
58.65,0.829891071,0.998242745,-0.497033121
58.7,0.704413735,0.99217636,-0.588875328
58.75,0.551482089,0.952397462,-0.677190606
58.8,0.376987405,0.880174265,-0.758425826
58.85,0.187682186,0.777886609,-0.829170526
58.9,-0.009079078,0.64895126,-0.88629874
58.95,-0.205624344,0.497711126,-0.927104472
59,-0.394262724,0.329291861,-0.949425065
59.05,-0.56758584,0.149430497,-0.951746996
59.1,-0.718760019,-0.035718278,-0.9332892
59.15,-0.841797775,-0.219791711,-0.894059742
59.2,-0.931797698,-0.396437348,-0.834882658
59.25,-0.985143065,-0.559532707,-0.757392838
59.3,-0.999650991,-0.703398648,-0.663998129
59.35,-0.974665837,-0.822998977,-0.557809092
