Time,input_1,output
82.4,-98.78060086,-3.469515022
82.5,-17.57962799,-1.4394907
82.6,99.09906814,1.477476703
82.7,2.918125264,-0.927046868
82.8,-99.03920396,-3.475980099
82.9,36.10745095,-0.097313726
83,78.8225612,0.97056403
83.1,-85.16372979,-3.129093245
83.2,-13.231175,-1.330779375
83.3,93.96938147,1.349234537
83.4,-77.93292158,-2.94832304
83.5,-6.984352737,-1.174608818
83.6,82.52396925,1.063099231
83.7,-97.1861597,-3.429653992
83.8,52.9338932,0.32334733
83.9,15.39826834,-0.615043292
84,-72.03090249,-2.800772562
84.1,98.39031329,1.459757832
84.2,-94.12632707,-3.353158177
84.3,69.25436548,0.731359137
84.4,-35.82897368,-1.895724342
84.5,3.062573886,-0.923435653
84.6,24.00382853,-0.399904287
84.7,-43.737005,-2.093425125
84.8,56.47826572,0.411956643
84.9,-63.25944933,-2.581486233
85,64.94480483,0.623620121
85.1,-61.78843148,-2.544710787
85.2,53.32779289,0.333194822
85.3,-38.58448564,-1.964612141
85.4,16.6231805,-0.584420487
85.5,12.45539899,-0.688615025
85.6,-46.13646348,-2.153411587
85.7,78.14311766,0.953577942
85.8,-98.13087892,-3.453271973
85.9,93.96078268,1.349019567
86,-57.75727034,-2.443931759
86.1,-5.27228844,-1.131807211
86.2,70.61286717,0.765321679
86.3,-99.99736675,-3.499934169
86.4,64.93524878,0.623381219
86.5,21.12395,-0.47190125
86.6,-93.02844563,-3.325711141
86.7,78.41290756,0.960322689
86.8,20.51247177,-0.487188206
86.9,-98.13269219,-3.453317305
87,50.63348074,0.265837018
87.1,69.27249345,0.731812336
87.2,-85.07303927,-3.126825982
87.3,-39.3425297,-1.983563243
87.4,94.98455041,1.37461376
87.5,29.02846773,-0.274288307
87.6,-94.48163388,-3.362040847
87.7,-42.21088537,-2.055272134
87.8,82.50267158,1.06256679
87.9,73.66426414,0.841606603
88,-43.71157667,-2.092789417
88.1,-99.50732355,-3.487683089
88.2,-31.12868639,-1.77821716
88.3,70.01644583,0.750411146
88.4,97.2691683,1.431729208
88.5,36.15432081,-0.09614198
88.6,-50.89332477,-2.272333119
88.7,-98.09015556,-3.452253889
88.8,-83.50476484,-3.087619121
88.9,-26.92929904,-1.673232476
89,37.10437102,-0.072390724
89.1,82.49734533,1.062433633
89.2,99.73083381,1.493270845
89.3,92.44914865,1.311228716
89.4,70.18447927,0.754611982
89.5,42.50685108,0.062671277
89.6,16.21411822,-0.594647044
89.7,-5.052670239,-1.126316756
89.8,-19.98331112,-1.499582778
89.9,-28.50493752,-1.712623438
90,-30.90169944,-1.772542486
90.1,-27.29821584,-1.682455396
90.2,-17.51467816,-1.437866954
90.3,-1.284876039,-1.032121901
90.4,21.15158546,-0.471210363
90.5,48.10652759,0.20266319
90.6,75.35083175,0.883770794
90.7,95.44061536,1.386015384
90.8,98.49142489,1.462285622
90.9,75.59197441,0.88979936
91,25.17315487,-0.370671128
91.1,-39.9424402,-1.998561005
91.2,-90.82220732,-3.270555183
91.3,-93.62080595,-3.340520149
91.4,-35.04166271,-1.876041568
91.5,52.98452561,0.32461314
91.6,99.94497529,1.498624382
91.7,53.28792298,0.332198075
91.8,-51.64855051,-2.291213763
91.9,-99.02918587,-3.475729647
92,-19.97099805,-1.499274951
92.1,88.7543749,1.218859373
92.2,63.94551044,0.598637761
92.3,-66.29833647,-2.657458412
92.4,-80.48606533,-3.012151633
92.5,57.17879602,0.429469901
92.6,79.9231725,0.998079313
92.7,-67.69761725,-2.692440431
92.8,-61.74643034,-2.543660758
92.9,90.42778757,1.260694689
93,15.33307837,-0.616673041
93.1,-98.08526402,-3.452131601
93.2,57.18137336,0.429534334
93.3,46.76243788,0.169060947
93.4,-99.86665497,-3.496666374
93.5,60.73065117,0.518266279
93.6,25.16099297,-0.370975176
93.7,-89.05639632,-3.226409908
93.8,95.25595453,1.381398863
93.9,-51.65662068,-2.291415517
94,-11.28563849,-1.282140962
94.1,64.89940444,0.622485111
94.2,-94.46927692,-3.361731923
94.3,99.1103929,1.477759823
94.4,-85.85592642,-3.146398161
94.5,63.68186335,0.592046584
94.6,-39.95684024,-1.998921006
94.7,19.32720635,-0.516819841
94.8,-4.070379274,-1.101759482
94.9,-5.02756944,-1.125689236
95,7.845909573,-0.803852261
95.1,-4.399950384,-1.10999876
95.2,-5.325620481,-1.133140512
95.3,21.17307854,-0.470673036
95.4,-42.24790579,-2.056197645
95.5,66.07225256,0.651806314
95.6,-87.72735314,-3.193183828
95.7,99.59971925,1.489992981
95.8,-92.70216224,-3.317554056
95.9,60.4957727,0.512394317
96,-5.024431818,-1.125610795
96.1,-57.44653654,-2.436163413
96.2,97.27791139,1.431947785
96.3,-85.0482614,-3.126206535
96.4,16.56121957,-0.585969511
96.5,67.93772717,0.698443179
96.6,-98.84431433,-3.471107858
96.7,37.07227816,-0.073193046
96.8,66.0746107,0.651865267
96.9,-95.06771884,-3.376692971
97,2.827056678,-0.929323583
97.1,95.25882256,1.381470564
97.2,-50.31888828,-2.257972207
97.3,-77.59120996,-2.939780249
97.4,69.98728048,0.749682012
97.5,69.30873625,0.732718406
97.6,-69.76254172,-2.744063543
97.7,-77.98604488,-2.949651122
97.8,49.5021984,0.23755496
97.9,95.6336388,1.39084097
98,-1.256603989,-1.0314151
98.1,-94.46618558,-3.36165464
98.2,-67.70917755,-2.692729439
98.3,34.72662888,-0.131834278
98.4,98.37624767,1.459406192
98.5,70.20909143,0.755227286
98.6,-13.14397867,-1.328599467
98.7,-83.00531677,-3.075132919
98.8,-98.1429509,-3.453573772
98.9,-60.98989949,-2.524747487
99,0.314158749,-0.992146031
99.1,56.41862194,0.410465549
99.2,90.5681303,1.264203258
99.3,99.9457023,1.498642558
99.4,90.43449289,1.260862322
99.5,70.65512028,0.766378007
99.6,48.13131335,0.203282834
99.7,27.87195782,-0.303201054
99.8,12.52085598,-0.686978601
99.9,3.137935864,-0.921551603
100,-8.20862E-11,-1
